date,category,title,author,link,desc
2020-05-09,,"'삼시세끼' 손호준, 잔꾀 없는 주방보조 '정직+성실의 아이콘'",스포츠조선=김준석 기자,https://news.chosun.com/site/data/html_dir/2020/05/09/2020050900624.html,[스포츠조선닷컴 김준석 기자] 배우 손호준이 듬직하고 다정한 '어른 막내' 면모로 매력을 폭발시켰다. 손호준은 지난 8일 방송된 tvN 예능프로그램 ..
2020-05-09,,"권재진 전 법무부장관, 투병 중 별세",이해인 기자,https://news.chosun.com/site/data/html_dir/2020/05/09/2020050900609.html,민정수석을 지낸 권재진(67·사진) 전 법무장관이 9일 오전 숙환으로 별세했다. 서울대 법학과 출신인 권 전 장관은 이명박 정부 시절 민정수석을 지..
2020-05-09,,"[속보] 정부 ""방역수칙 위반한 유흥시설에 입원치료비 청구""",정석우 기자,https://news.chosun.com/site/data/html_dir/2020/05/09/2020050900572.html,   김강립 보건복지부 차관은 9일 중앙재난안전대책본부 정례브리핑에서 “방역수칙을 준수하지 않는 유흥시설에는 300만원 이하의 벌금을 부과할 ..
2020-05-09,,"[속보] 방역당국 ""어제까지 이태원 집단감염 총 20명""",정석우 기자,https://news.chosun.com/site/data/html_dir/2020/05/09/2020050900423.html,  김강립 보건복지부 차관은 9일 중앙재난안전대책본부 정례브리핑에서 “용인시 확진환자와 관련하여 이태원 방문자 15명을 포함해서 어제까지 총..
2020-05-09,,또 구하면 되지! 실리콘밸리 '코로나 해고 칼바람',실리콘밸리=박순찬 특파원,https://news.chosun.com/site/data/html_dir/2020/05/08/2020050802945.html,실리콘밸리에 차가운 ‘해고 칼바람’이 불고 있다. 눈 뜨면 수천명의 대규모 구조조정을 단행한다는 뉴스가 쏟아진다. 코로나 여파로 실적이 악화..
2020-05-09,,11명 목숨 앗은 인도 LG공장 누출가스 정체는,김강한 기자,https://news.chosun.com/site/data/html_dir/2020/05/08/2020050803330.html,"지난 7일(현지시각) 인도 남동부 안드라프라데시주(州) 비샤카파트남 LG폴리머스인디아(LG화학 인도법인)에서 누출된 가스는 전자제품 외장재, 자동.."
2020-05-09,,"통합당 ""조국, 여전히 부끄러워할 줄 아는 마음 없어""",황대진 기자,https://news.chosun.com/site/data/html_dir/2020/05/09/2020050900583.html," 미래통합당은 9일 조국 전 법무부 장관이 전날 유재수 전 부산시 경제부시장 감찰 무마 의혹 재판에서 관련 혐의를 전면 부인한 것에 대해, ""수오지.."
2020-05-09,,"인천서 확진 '이태원 클럽' 방문 20대, 마스크 안쓰고 버스로 서울 오가",권상은 기자,https://news.chosun.com/site/data/html_dir/2020/05/09/2020050900576.html,"연휴 기간에 서울의 이태원 클럽에 갔다가 8일 확진 판정을 받은 인천의 20대 남성은 평소 마스크를 쓰지 않고 버스, 지하철 등을 이용해 서울과 인천.."
2020-05-09,,"'런닝맨' 이광수X조인성, 동반 건강검진까지 받은 '절친' 인증",스포츠조선=김준석 기자,https://news.chosun.com/site/data/html_dir/2020/05/09/2020050900585.html,[스포츠조선닷컴 김준석 기자] 10일(일) 방송되는 SBS '런닝맨'에서는 배우 이광수가 평소 연예계 절친으로 유명한 조인성과 함께 건강검진을 받았던..
2020-05-09,,"'집사부일체' 차은우 X 양세형, 체조 루키 등극…양학선도 인정한 실력",스포츠조선=김준석 기자,https://news.chosun.com/site/data/html_dir/2020/05/09/2020050900587.html,[스포츠조선닷컴 김준석 기자] 10일(일) 저녁 6시 25분에 방송되는 SBS '집사부일체'에서는 '도마의 신' 양학선의 기계 체조 특급 레슨이 공개된다.이날..
